L_CR_1h_10kWh,L_CR_1h_20kWh,L_CR_1h_30kWh,L_CR_1h_40kWh,L_CR_1h_50kWh,L_CR_1h_5kWh
478.38,872.34,1435.14,2044.84,2509.15,234.5
516.975,1088.85,1166.625,1720.2,2173.125,194.4375
410.865,830.76,1530.585,1932.42,2280.075,214.4625
397.83,777.78,1501.92,1644.96,2503.2,270.435
423.36,917.28,1230.39,1675.8,2447.55,194.04
439.895,907,1564.575,2031.68,2562.275,253.96
529.115,949.44,1631.85,2096.68,2423.05,254.6675
554.83,1011.46,1443.54,2317.52,2209.5,272.505
522.115,776.7,1385.115,1795.04,1877.025,220.065
345.15,866.71,1277.055,1365.26,1764.1,199.42
300.585,704.82,891.39,1451.1,1589.3,193.48
343.35,604.8,1134,1209.6,1685.25,155.925
263.9,672.8,835.2,1252.8,1508,168.2
244.905,630.56,743.16,1216.08,1534.175,168.9
326.025,686.07,739.935,1099.98,1701,155.925
257.14,645.84,879.06,1184.04,1749.15,179.4
295.48,590.96,926.28,1513.92,1975.4,190.9
409.84,857.28,1128,1383.68,1936.4,212.44
337.55,926.3,1083.3,1601.4,1962.5,211.95
352.325,903.61,1330.545,1674.58,1968.875,201.0325
522.99,920.82,1421.46,1877.4,2704.35,248.085
441.35,1082.9,1392.3,2129.4,2570.75,268.45
494.55,1073.88,1653.21,1846.32,2496.3,216.66
471.905,982.73,1707.615,2101.68,2432.5,294.3325
473.69,919.24,1449.21,2232.44,2415.35,213.395
448.35,878.4,1537.2,1555.5,2424.75,253.9125
446.985,1011.36,1422.225,1932.42,2709,234.78
406.77,1019.16,1341,1841.64,2123.25,239.145
388.08,811.44,1137.78,2081.52,1984.5,216.09
399.08,1024.91,1510.155,2067.96,2312.85,274.3675
425.27,1167.02,1765.365,2116.46,2917.55,234.8875
535.19,1168.58,1531.92,1826.52,2209.5,255.32
418.555,966.56,1100.325,1726,2589,202.805
410.345,828.36,1115.985,1825.46,2166.775,218.595
373.14,614.99,932.85,1561.66,1882.975,172.75
280.35,674.1,1105.65,1335.6,1417.5,140.175
330.6,684.4,896.1,1148.4,1276,159.5
295.575,647.45,776.94,1339.94,1562.325,135.12
260.82,646.38,952.56,1009.26,1601.775,121.905
290.03,699.66,780.39,1279.72,1330.55,176.41
302.12,597.6,976.08,1314.72,1527.2,141.1
349.68,752,1331.04,1594.24,2105.6,191.76
459.225,753.6,1024.425,1884,2139.125,233.5375
377.195,945.06,1255.935,1475.62,2424.825,227.975
473.82,804.6,1193.49,1573.44,2123.25,198.915
391.3,1001,1474.2,1729,2684.5,245.7
485.13,810.12,1314.09,2015.88,2425.65,259.05
442.715,1148.14,1342.74,1693.02,2335.2,248.115
431.48,1106.84,1224.09,1763.44,2814,220.43
393.45,878.4,1235.25,2031.3,2058.75,196.725
510.195,803.67,1354.5,1661.52,2257.5,198.66
402.3,804.6,1515.33,1877.4,2525.55,236.91
476.28,961.38,1243.62,1887.48,2006.55,224.91
507.92,888.86,1265.265,1959.12,2562.275,272.1
454.94,919.77,1498.335,1997.78,2991.725,234.8875
495.91,972.18,1782.33,2121.12,2356.8,292.145
379.72,1001.08,1216.83,1743.26,2459.55,252.4275
368.16,912.73,1392.105,1687.4,2185.95,207.09
359.32,718.64,1160.88,1188.52,1502.925,198.6625
346.5,655.2,1077.3,1260,1890,148.05
292.9,609,922.2,1380.4,1319.5,153.7
315.28,551.74,751.605,1283.64,1491.95,126.675
277.83,657.72,859.005,1315.44,1389.15,143.1675
284.05,633.88,897,1136.2,1450.15,167.44
295.48,664,886.44,1394.4,1660,152.72
376,774.56,1105.44,1564.16,1842.4,193.64
474.925,745.75,1413,1460.1,2178.375,221.7625
426.935,762.68,1442.46,1558.52,2279.75,201.0325
433.59,911.88,1381.23,1913.16,2212.65,270.435
436.8,1028.3,1296.75,1747.2,2684.5,232.05
541.65,1036.2,1356.48,2185.44,2543.4,240.21
423.255,1109.22,1547.07,1693.02,2651.425,279.7375
544.04,1097.46,1702.47,2157.4,2368.45,243.88
530.7,814.35,1386.225,1830,2104.5,272.2125
392.805,857.85,1435.77,2167.2,2460.675,214.4625
460.41,911.88,1287.36,2056.2,2525.55,232.44
449.82,749.7,1521.45,2063.88,2425.5,196.245
503.385,1043.05,1618.995,1723.3,2086.1,229.0175
563.73,1058.23,1617.015,2096.68,2719.75,222.525
441.9,864.16,1664.49,2180.04,2553.2,228.315
470.335,1018.34,1488.675,1812.3,2394.825,228.695
387.335,751.66,1288.56,1472.64,1879.15,205.1725
342.045,649.54,1026.135,1326.72,1641.125,146.8375
359.1,548.1,869.4,1108.8,1890,170.1
339.3,551,765.6,1380.4,1247,130.5
284.315,619.3,903.615,968.36,1491.95,135.12
257.985,652.05,944.055,1360.8,1318.275,136.08
343.85,508.3,897,1088.36,1614.6,174.915
401.72,590.96,1005.96,1434.24,1875.8,177.62
338.4,706.88,970.08,1774.72,2030.4,189.88
384.65,902.75,1059.75,1868.3,1746.625,208.025
418.645,746.1,1405.155,1442.46,2279.75,219.685
397.83,849.3,1488.51,2127.72,2413.8,212.325
418.6,1073.8,1583.4,2020.2,2275,236.6
527.52,1064.46,1328.22,1733.28,2684.7,270.825
540.015,865.97,1693.02,1673.56,2310.875,211.6275
464.31,1013.04,1660.26,2082.36,2673.3,215.74
553.575,796.05,1496.025,1793.4,1944.375,265.35
478.59,848.82,1449.315,1625.4,2302.65,205.4325
514.05,840.36,1327.59,2145.6,1922.1,205.62
467.46,943.74,1534.68,1834.56,2601.9,207.27
539.665,1024.91,1496.55,1832.14,2380.875,208.61
558.785,1157.13,1349.985,2156.02,2818.65,234.8875
422.26,1050.74,1605.57,1806.88,2209.5,289.69
461.705,966.56,1501.62,1726,2437.975,198.49
444.86,928.07,1162.005,1672.06,2090.075,214.76
317.86,732.46,1077.96,1229.98,1692.95,207.3
296.1,604.8,897.75,1386,1433.25,141.75
258.1,701.8,748.2,1067.2,1305,133.4
340.615,664.34,928.95,1261.12,1266.75,122.4525
300.51,481.95,867.51,963.9,1672.65,161.595
263.12,687.7,1076.4,1375.4,1659.45,148.005
398.4,590.96,966.12,1354.56,1859.2,152.72
436.16,639.2,1342.32,1428.8,1635.6,176.72
416.05,714.35,1318.8,1648.5,2158.75,178.5875
435.225,936.77,1318.11,1525.36,1865.25,248.7
527.46,849.3,1448.28,1752.24,2033.85,241.38
414.05,1073.8,1638,1638,2707.25,202.475
508.68,800.7,1215.18,1620.24,2402.1,268.47
457.31,1148.14,1415.715,1809.78,2724.4,243.25
478.38,891.1,1646.19,1876,2040.15,279.055
489.525,1070.55,1454.85,2049.6,2607.75,253.9125
523.74,857.85,1340.955,1715.7,2347.8,230.265
478.29,983.4,1461.69,1734.36,2458.5,263.73
458.64,943.74,1124.55,1675.8,1918.35,257.985
535.13,970.49,1455.735,1904.7,1950.05,210.8775
578.565,919.77,1587.345,2156.02,2521.95,217.58
515.55,913.26,1428.81,1983.64,2896.9,225.86
453.075,957.93,1501.62,1984.9,1984.9,243.7975
414.18,882.05,1081.47,1580.02,2109.25,185.9975
314.405,767.01,1026.135,1229.98,1813.875,186.57
318.15,642.6,850.5,1197,1417.5,165.375
275.5,551,1035.3,997.6,1319.5,136.3
258.98,608.04,920.505,979.62,1294.9,121.045
280.665,646.38,935.55,1224.72,1715.175,171.5175
319.93,568.1,977.73,1076.4,1629.55,136.045
285.52,803.44,1125.48,1128.8,1693.2,154.38
383.52,714.4,1252.08,1278.4,2162,159.8
337.55,698.65,1236.375,1805.5,2374.625,200.175
385.485,920.19,1081.845,1591.68,2341.925,190.67
469.35,777.78,1327.59,1644.96,2547.9,223.5
527.8,1001,1173.9,1965.6,1933.75,238.875
494.55,970.26,1511.91,1789.8,2614.05,237.855
530.285,1099.49,1561.665,2082.22,2748.725,289.4675
473.69,816.06,1210.02,2194.92,2157.4,229.81
475.8,805.2,1427.4,2067.9,2584.875,247.05
532.77,767.55,1259.685,1769.88,2347.8,225.75
393.36,1001.28,1233.72,1573.44,2682,239.145
418.95,846.72,1137.78,1517.04,2094.75,257.985
390.01,888.86,1591.785,2067.96,2290.175,222.215
420.325,998.89,1691.19,1760.42,2818.65,242.305
530.28,1158.76,1399.35,2337.16,2675.95,243.045
474.65,819.85,1216.83,2088.46,2459.55,226.5375
456.365,743.99,1058.46,1411.28,1706.575,210.925
317.86,684.09,1046.865,1285.26,2073,193.48
355.95,560.7,1105.65,1197,1527.75,177.975
290,498.8,1009.2,1113.6,1595,130.5
264.61,619.3,819.165,1114.74,1280.825,133.7125
257.985,618.03,731.43,1156.68,1374.975,171.5175
254.15,657.8,861.12,1243.84,1659.45,148.005
385.12,783.52,976.08,1155.36,1875.8,192.56
319.6,684.32,1071.6,1323.52,2218.4,189.88
365.025,894.9,1012.65,1428.7,1962.5,221.7625
439.37,770.97,1405.155,1691.16,2466.275,176.1625
447,1037.04,1314.18,2127.72,2704.35,210.09
486.85,1028.3,1405.95,2038.4,2434.25,257.075
522.81,1092.72,1596.69,1695.6,2778.9,228.435
564.34,1041.11,1328.145,2198.98,2627.1,279.7375
529.97,975.52,1519.56,1932.28,2016.7,246.225
457.5,1033.95,1619.55,2159.4,1944.375,244.7625
474.075,830.76,1219.05,1589.28,2573.55,230.265
518.52,786.72,1153.26,1966.8,2503.2,259.26
476.28,943.74,1124.55,1781.64,1918.35,266.805
462.57,879.79,1401.315,1940.98,2312.85,256.2275
464.83,949.44,1706.025,1799.98,2596.125,220.0525
427.17,1129.3,1252.05,2297.88,2356.8,262.685
371.09,966.56,1216.83,2036.68,1855.45,198.49
352.82,713.31,1369.095,1794.78,2051.725,205.1725
404.235,684.09,1046.865,1174.7,1554.75,207.3
343.35,749.7,1048.95,1411.2,1842.75,141.75
339.3,580,983.1,1218,1653,155.15
306.835,579.89,802.275,990.88,1590.475,119.6375
289.17,601.02,876.015,1190.7,1204.875,138.915
254.15,717.6,959.79,1219.92,1495,156.975
385.12,770.24,956.16,1500.64,1543.8,162.68
360.96,699.36,1105.44,1293.44,1936.4,204.92
471,887.05,1095.075,1789.8,1668.125,231.575
385.485,812.42,1454.895,1757.48,1885.975,207.25
393.36,1054.92,1367.82,1716.48,2033.85,257.025
391.3,928.2,1310.4,1692.6,2343.25,245.7
569.91,923.16,1526.04,2072.4,2307.9,211.95
423.255,1109.22,1415.715,1887.62,2262.225,287.035
445.55,1069.32,1280.37,2194.92,2110.5,208.705
494.1,1088.85,1468.575,2141.1,2218.875,240.1875
433.44,821.73,1205.505,1914.36,2370.375,250.5825
509.58,885.06,1528.74,2091.96,2078.55,221.265
498.33,899.64,1336.23,1887.48,2668.05,227.115
435.36,1061.19,1238.055,1940.98,2562.275,269.8325
489.555,939.55,1646.685,2353.82,2571.4,286.81
545.01,932.9,1517.19,2297.88,2258.6,265.14
457.39,854.37,1229.775,1812.3,2222.225,189.86
456.365,805.35,1115.985,1395.94,2185.95,212.8425
414.6,594.26,1140.15,1188.52,1917.525,207.3
305.55,630,1086.75,1222.2,1590.75,166.95
350.9,643.8,765.6,986,1653,149.35
301.205,669.97,844.5,1137.26,1562.325,136.5275
283.5,646.38,731.43,1326.78,1502.55,171.5175
304.98,609.96,977.73,1351.48,1719.25,149.5
358.56,776.88,896.4,1274.88,1494,195.88
364.72,691.84,1364.88,1654.4,1842.4,169.2
353.25,682.95,1142.175,1679.9,2139.125,211.95
464.24,936.77,1081.845,1558.52,1906.7,227.975
496.17,1001.28,1622.61,1859.52,2145.6,198.915
400.4,964.6,1296.75,1929.2,2320.5,232.05
565.2,979.68,1342.35,1902.84,2472.75,211.95
510.825,953.54,1590.855,1770.86,2651.425,279.7375
525.28,844.2,1322.58,1725.92,2696.75,283.745
393.45,915,1248.975,1866.6,2173.125,258.4875
505.68,939.12,1408.68,1950.48,2257.5,239.295
402.3,795.66,1233.72,1931.04,2503.2,230.205
507.15,811.44,1508.22,1834.56,2006.55,218.295
385.475,816.3,1333.29,1868.42,2562.275,219.9475
494.5,1048.34,1394.49,1780.2,2645.575,276.92
500.82,923.08,1399.35,2376.44,2553.2,255.32
435.815,906.15,1255.665,1933.12,2524.275,241.64
391.17,774.67,1380.6,1411.28,1668.225,226.265
411.145,732.46,1202.34,1575.48,1848.425,202.1175
327.6,661.5,1086.75,1360.8,1527.75,146.475
272.6,643.8,783,1078.8,1305,131.95
267.425,675.6,726.27,1249.86,1337.125,150.6025
309.015,629.37,884.52,1236.06,1289.925,155.925
343.85,598,825.24,1040.52,1808.95,148.005
375.16,750.32,1175.28,1221.76,1693.2,182.6
409.84,789.6,1331.04,1819.84,1616.8,199.28
341.475,667.25,1142.175,1460.1,1746.625,180.55
410.355,812.42,1268.37,1790.64,2362.65,186.525
473.82,777.78,1287.36,2038.32,2279.7,212.325
395.85,1010.1,1296.75,1638,2411.5,252.525
433.32,838.38,1639.08,2223.12,2590.5,200.175
486.5,982.73,1284.36,1946,2481.15,291.9
483.07,938,1224.09,2007.32,2415.35,225.12
512.4,1088.85,1317.6,1811.7,2058.75,247.05
388.29,993.3,1151.325,1625.4,2099.475,212.205
402.3,1045.98,1206.9,2127.72,2033.85,245.85
432.18,1014.3,1243.62,1852.2,2403.45,266.805
412.685,798.16,1265.265,1959.12,2471.575,195.005
534.06,1167.02,1260.975,1879.1,2991.725,274.4475
540.1,1099.84,1252.05,1924.72,2553.2,270.05
487.595,932.04,1294.5,1984.9,2545.85,183.3875
368.16,705.64,1277.055,1441.96,1936.675,205.1725
293.675,718.64,974.31,1589.3,1813.875,169.295
318.15,598.5,1020.6,1360.8,1606.5,152.775
281.3,556.8,887.4,1206.4,1551.5,146.45
329.355,585.52,962.73,1069.7,1618.625,142.1575
320.355,481.95,1003.59,986.58,1374.975,143.1675
343.85,693.68,923.91,1219.92,1345.5,139.035
325.36,790.16,1045.8,1195.2,1792.8,179.28
428.64,752,1139.28,1684.48,2162,210.56
419.975,714.35,1189.275,1648.5,2335.375,213.9125
422.79,994.8,1504.635,1624.84,2134.675,217.6125
384.42,965.52,1501.92,1609.2,2369.1,216.795
423.15,882.7,1269.45,1929.2,2184,197.925
569.91,1036.2,1299.96,2072.4,2708.25,214.305
535.15,963.27,1342.74,2354.66,2578.45,284.6025
464.31,872.34,1660.26,2044.84,2321.55,208.705
475.8,814.35,1345.05,1866.6,2127.375,249.3375
483.105,812.7,1313.865,1625.4,2099.475,255.0975
531.93,768.84,1421.46,1984.68,2391.45,239.145
493.92,934.92,1587.6,1887.48,1984.5,253.575
539.665,1024.91,1278.87,1977.26,1972.725,226.75
529.115,929.66,1409.325,1958.22,2868.1,247.25
491,1070.38,1708.68,2376.44,2675.95,223.405
466.02,1001.08,1333.335,1829.56,2437.975,224.38
348.985,859.04,989.43,1426.62,2090.075,228.1825
418.055,767.01,1015.77,1492.56,1710.225,188.2975
378,598.5,1011.15,1285.2,1622.25,155.925
310.3,591.6,878.7,986,1725.5,175.45
253.35,489.81,802.275,990.88,1534.175,123.86
340.2,532.98,935.55,1281.42,1686.825,160.1775
331.89,675.74,780.39,1267.76,1539.85,171.925
365.2,564.4,1195.2,1288.16,1792.8,161.02
451.2,661.76,1071.6,1729.6,1898.8,195.52
471,808.55,1424.775,1852.6,2021.375,180.55
393.775,704.65,1479.765,1459.04,2093.225,236.265
397.83,1081.74,1421.46,1644.96,2212.65,194.445
527.8,1101.1,1556.1,2184,1979.25,218.4
447.45,1026.78,1526.04,1676.76,2543.4,240.21
540.015,1167.6,1751.4,1790.32,2213.575,255.4125
506.52,816.06,1561.77,1744.68,2157.4,208.705
526.125,905.85,1454.85,1610.4,2722.125,231.0375
415.38,948.15,1300.32,1733.76,2596.125,246.0675
531.93,1054.92,1180.08,1555.56,2480.85,227.97
388.08,846.72,1203.93,1658.16,2160.9,238.14
526.06,870.72,1455.735,1705.16,2176.8,242.6225
474.72,1137.35,1617.015,1701.08,2373.6,210.1625
476.27,1031.1,1767.6,2376.44,2946,267.595
366.775,1035.6,1190.94,1726,2308.525,200.6475
337.48,843.7,977.925,1702.74,1687.4,232.0175
307.495,836.11,1046.865,1520.2,1520.2,195.2075
340.2,705.6,1001.7,1524.6,1701,157.5
258.1,510.4,800.4,1020.8,1363,145
261.795,658.71,861.39,1238.6,1590.475,122.4525
255.15,510.3,876.015,1020.6,1389.15,124.74
340.86,717.6,1085.37,1411.28,1689.35,177.905
285.52,690.56,1015.92,1248.32,1577,161.02
439.92,909.92,1071.6,1353.6,2105.6,221.84
431.75,745.75,1307.025,1742.7,2139.125,202.1375
381.34,862.16,1268.37,1409.3,2383.375,240.41
406.77,795.66,1206.9,2109.84,1966.8,194.445
514.15,1001,1624.35,1892.8,2093,254.8
466.29,942,1342.35,1846.32,2355,207.24
486.5,836.78,1284.36,2335.2,2383.85,262.71
487.76,1059.94,1252.23,1744.68,2626.4,248.57
430.05,841.8,1482.3,1555.5,1967.25,205.875
465.045,839.79,1611.855,1751.82,2257.5,207.69
451.47,849.3,1434.87,1859.52,1989.15,245.85
445.41,846.72,1375.92,1499.4,2469.6,244.755
385.475,870.72,1387.71,2013.54,2040.75,253.96
558.785,939.55,1691.19,2353.82,2818.65,217.58
471.36,893.62,1576.11,2101.48,2160.4,230.77
431.5,1044.23,1203.885,1795.04,2330.1,250.27
410.345,736.32,1081.47,1395.94,1955.85,220.5125
369.685,697.91,912.12,1368.18,1986.625,193.48
292.95,711.9,841.05,1247.4,1732.5,137.025
275.5,661.2,800.4,1276,1696.5,165.3
270.24,619.3,785.385,1148.52,1308.975,168.9
328.86,635.04,927.045,1122.66,1530.9,153.09
334.88,711.62,870.09,1028.56,1420.25,139.035
295.48,783.52,1145.4,1381.12,1593.6,192.56
394.8,691.84,970.08,1443.84,1974,208.68
392.5,706.5,1212.825,1507.2,1942.875,186.4375
447.66,754.39,1181.325,1674.58,2383.375,236.265
433.59,822.48,1595.79,2020.44,2190.3,234.675
455,1028.3,1638,1656.2,2366,250.25
536.94,819.54,1314.09,2015.88,2661.15,204.885
491.365,1031.38,1517.88,2062.76,2870.35,228.655
445.55,994.28,1435.14,2213.68,2087.05,204.015
439.2,960.75,1496.025,1775.1,2035.875,226.4625
446.985,903,1557.675,1842.12,2460.675,241.5525
393.36,911.88,1193.49,2038.32,1922.1,250.32
396.9,1067.22,1217.16,2081.52,2491.65,229.32
526.06,1079.33,1455.735,2049.82,2448.9,244.89
449.995,979.11,1364.82,2195.58,2151.075,232.415
446.81,1148.94,1635.03,1708.68,2823.25,245.5
470.335,1009.71,1165.05,1881.34,2179.075,224.38
383.5,828.36,1196.52,1672.06,2185.95,212.8425
386.96,822.29,881.025,1547.84,1658.4,164.1125
296.1,573.3,907.2,1398.6,1653.75,163.8
307.4,493,765.6,1183.2,1537,172.55
289.945,619.3,768.495,1058.44,1703.075,125.2675
340.2,669.06,841.995,1168.02,1488.375,133.245
346.84,705.64,986.7,1399.32,1674.4,161.46
332,564.4,866.52,1142.08,1975.4,146.08
319.6,804.64,1082.88,1819.84,1673.2,208.68
467.075,839.95,1389.45,1538.6,2315.75,188.4
414.5,704.65,1168.89,1409.3,2031.05,182.38
500.64,822.48,1220.31,1752.24,2547.9,261.495
414.05,1001,1556.1,2056.6,2047.5,232.05
461.58,810.12,1201.05,2204.28,2708.25,275.535
496.23,1118.95,1240.575,1712.48,2894.675,294.3325
426.79,1031.8,1702.47,1725.92,2649.85,281.4
443.775,860.1,1619.55,2104.5,2401.875,196.725
478.59,767.55,1205.505,2167.2,2709,209.9475
518.52,867.18,1475.1,1734.36,2145.6,216.795
515.97,873.18,1375.92,1711.08,2227.05,187.425
503.385,888.86,1537.365,2140.52,2403.55,249.425
425.27,1117.57,1557.675,2116.46,2620.85,254.6675
486.09,1080.2,1576.11,2003.28,2135.85,270.05
414.24,983.82,1229.775,1726,1963.325,248.1125
371.995,866.71,1288.56,1441.96,1821.625,216.6775
324.77,642.63,1046.865,1409.64,1589.3,191.7525
324.45,730.8,878.85,1197,1606.5,179.55
301.6,696,974.4,1368.8,1435.5,123.25
281.5,534.85,988.065,1013.4,1351.2,123.86
243.81,669.06,867.51,1054.62,1233.225,158.76
337.87,603.98,762.45,1124.24,1435.2,140.53
305.44,677.28,1035.84,1274.88,1460.8,195.88
428.64,759.52,1071.6,1744.64,1917.6,221.84
396.425,730.05,1318.8,1758.4,2119.5,221.7625
493.255,928.48,1206.195,1475.62,2300.475,184.4525
464.88,956.58,1153.26,1627.08,2167.95,239.145
391.3,1010.1,1201.2,2202.2,2752.75,216.125
551.07,1026.78,1639.08,1752.12,2001.75,282.6
457.31,1089.76,1693.02,1965.46,2432.5,262.71
459.62,909.86,1378.86,1782.2,2673.3,255.605
420.9,860.1,1221.525,1939.8,2722.125,210.45
397.32,866.88,1300.32,1589.28,2573.55,234.78
500.64,849.3,1568.97,1716.48,2324.4,236.91
454.23,864.36,1574.37,1781.64,2160.9,218.295
421.755,816.3,1197.24,1795.86,2539.6,217.68
558.785,1157.13,1720.86,2393.38,2348.875,264.5575
466.45,923.08,1546.65,2337.16,2283.15,250.41
409.925,957.93,1281.555,2053.94,2589,213.5925
337.48,882.05,1311.57,1319.24,2013.375,187.915
407.69,780.83,1046.865,1423.46,1762.05,169.295
267.75,560.7,850.5,1360.8,1480.5,133.875
284.2,638,965.7,1102,1377.5,163.85
247.72,675.6,827.61,1351.2,1407.5,128.0825
303.345,646.38,1029.105,1145.34,1530.9,138.915
257.14,544.18,968.76,1327.56,1405.3,171.925
355.24,697.2,1005.96,1420.96,1859.2,199.2
428.64,909.92,1116.72,1654.4,1710.8,204.92
404.275,808.55,1130.4,1365.9,2217.625,170.7375
368.905,994.8,1056.975,1492.2,2362.65,190.67
438.06,1028.1,1220.31,1627.08,2503.2,232.44
436.8,800.8,1269.45,1911,2570.75,211.575
546.36,998.52,1582.56,1808.64,2025.3,216.66
442.715,865.97,1722.21,1868.16,2140.6,250.5475
567.49,853.58,1280.37,1688.4,2767.1,281.4
425.475,969.9,1221.525,1793.4,2058.75,244.7625
401.835,866.88,1449.315,1715.7,2054.325,228.0075
411.24,1010.22,1367.82,1841.64,2167.95,225.735
405.72,784.98,1230.39,1869.84,1918.35,189.63
385.475,952.35,1646.205,2013.54,2494.25,251.6925
420.325,1127.46,1528.005,1780.2,2793.925,252.195
436.99,1129.3,1443.54,2317.52,2184.95,279.87
496.225,1001.08,1372.17,1726,2437.975,261.0575
341.315,797.68,1104.48,1702.74,2090.075,210.925
366.23,836.11,1129.785,1257.62,1692.95,172.75
283.5,604.8,1011.15,1134,1575,182.7
350.9,609,1052.7,1368.8,1580.5,127.6
306.835,579.89,751.605,1193.56,1238.6,130.8975
252.315,567,1012.095,997.92,1360.8,164.43
331.89,693.68,1049.49,1351.48,1375.4,152.49
285.52,617.52,966.12,1567.04,1776.2,157.7
376,804.64,1105.44,1579.2,2030.4,159.8
451.375,714.35,1389.45,1758.4,2198,227.65
435.225,762.68,1193.76,1508.78,2217.575,234.1925
402.3,929.76,1555.56,1734.36,2324.4,243.615
473.2,1073.8,1160.25,1965.6,2252.25,266.175
400.35,1073.88,1285.83,1770.96,2590.5,240.21
574.07,904.89,1547.07,2296.28,2602.775,291.9
567.49,975.52,1491.42,2026.08,2438.8,227.465
416.325,896.7,1441.125,2049.6,2264.625,201.3
388.29,803.67,1435.77,1607.34,2257.5,273.1575
384.42,795.66,1475.1,1734.36,2480.85,243.615
524.79,1040.76,1256.85,1658.16,2491.65,251.37
417.22,861.65,1224.45,2031.68,2652.975,251.6925
553.84,1068.12,1602.18,1839.54,2719.75,212.635
530.28,1188.22,1414.08,2376.44,2553.2,274.96
401.295,983.82,1411.005,1536.14,2416.4,220.065
371.995,705.64,1323.075,1395.94,2301,166.8225
355.865,760.1,963.945,1575.48,1675.675,150.2925
340.2,680.4,992.25,1197,1890,170.1
249.4,609,930.9,1287.6,1334,126.15
340.615,669.97,1021.845,1092.22,1618.625,121.045
292.005,532.98,807.975,1224.72,1516.725,126.1575
307.97,538.2,950.82,1411.28,1659.45,171.925
325.36,683.92,856.56,1606.88,1892.4,166
391.04,669.28,1003.92,1819.84,2143.2,184.24
376.8,667.25,1307.025,1679.9,2276.5,204.1
368.905,994.8,1467.33,1674.58,2341.925,196.8875
540.87,822.48,1501.92,1770.12,1899.75,270.435
418.6,955.5,1597.05,1874.6,2388.75,220.675
489.84,951.42,1695.6,2110.08,2826,233.145
423.255,943.81,1532.475,2023.84,2651.425,289.4675
539.35,891.1,1252.23,2269.96,2274.65,213.395
498.675,979.05,1564.65,1720.2,2356.125,276.7875
415.38,912.03,1638.945,1842.12,2009.175,225.75
451.47,983.4,1341,1609.2,2235,257.025
445.41,926.1,1494.99,2046.24,2050.65,264.6
430.825,816.3,1591.785,1541.9,2652.975,192.7375
469.775,890.1,1379.655,1938.44,2793.925,254.6675
574.47,1109.66,1414.08,1924.72,2381.35,260.23
461.705,923.41,1152.105,1864.08,1963.325,222.2225
348.985,774.67,1242.54,1779.44,1764.1,172.575
304.04,829.2,1098.69,1395.82,1641.125,164.1125
